Id,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
5149,11-09-2013,0.024,0.024729167,0.038,48,0.00678465,1.187,0.014
5150,12-09-2013,0.025,0.024770833,0.035,48,0.005388086,1.189,0.015
5151,13-09-2013,0.025,0.048020833,0.527,48,0.089850583,2.305,0.015
5152,14-09-2013,0.0575,0.103604167,0.71,48,0.129388371,4.973,0.015
5153,15-09-2013,0.025,0.083104167,1.002,48,0.184467173,3.989,0.014
5154,16-09-2013,0.024,0.035645833,0.314,48,0.054406073,1.711,0.014
5155,17-09-2013,0.024,0.024625,0.038,48,0.007054876,1.182,0.014
5156,18-09-2013,0.025,0.025083333,0.038,48,0.007494206,1.204,0.015
5157,19-09-2013,0.0315,0.064145833,0.213,48,0.05399645,3.079,0.015
5158,20-09-2013,0.0295,0.0416875,0.128,48,0.027849257,2.001,0.015
5159,21-09-2013,0.025,0.025854167,0.038,48,0.006588157,1.241,0.016
5160,22-09-2013,0.026,0.025958333,0.039,48,0.006804124,1.246,0.015
5161,23-09-2013,0.026,0.026145833,0.039,48,0.007025757,1.255,0.015
5162,24-09-2013,0.065,0.144145833,1.187,48,0.22322291,6.919,0.015
5163,25-09-2013,0.055,0.146520833,1.27,48,0.299451697,7.033,0.016
5164,26-09-2013,0.026,0.026395833,0.039,48,0.006765808,1.267,0.016
5165,27-09-2013,0.025,0.026145833,0.038,48,0.006964926,1.255,0.016
5166,28-09-2013,0.025,0.025625,0.038,48,0.006648068,1.23,0.015
5167,29-09-2013,0.025,0.025541667,0.037,48,0.006364658,1.226,0.015
5168,30-09-2013,0.025,0.025229167,0.038,48,0.006801876,1.211,0.015
5169,01-10-2013,0.025,0.025770833,0.039,48,0.006953461,1.237,0.016
5170,02-10-2013,0.026,0.026375,0.039,48,0.006721275,1.266,0.016
5171,03-10-2013,0.028,0.0761875,0.924,48,0.178235877,3.657,0.016
5172,04-10-2013,0.2525,0.314854169,1.197,48,0.298107582,15.1130001,0.045
5173,05-10-2013,0.029,0.095583333,1.785,48,0.285568253,4.588,0.016
5174,06-10-2013,0.027,0.027208333,0.041,48,0.006690604,1.306,0.015
5175,07-10-2013,0.026,0.027104167,0.041,48,0.007475462,1.301,0.016
5176,08-10-2013,0.027,0.027645833,0.041,48,0.007030298,1.327,0.016
5177,09-10-2013,0.026,0.0271875,0.04,48,0.007268868,1.305,0.016
5178,10-10-2013,0.026,0.026833333,0.039,48,0.006842711,1.288,0.016
5179,11-10-2013,0.0265,0.02675,0.039,48,0.007147385,1.284,0.017
5180,12-10-2013,0.027,0.02675,0.039,48,0.007233198,1.284,0.016
5181,13-10-2013,0.027,0.026770833,0.039,48,0.006640429,1.285,0.016
5182,14-10-2013,0.0255,0.026833333,0.039,48,0.007311702,1.288,0.016
5183,15-10-2013,0.026,0.026541667,0.038,48,0.007151724,1.274,0.016
5184,16-10-2013,0.026,0.026791667,0.039,48,0.007130869,1.286,0.016
5185,17-10-2013,0.026,0.0265,0.039,48,0.007019729,1.272,0.015
5186,18-10-2013,0.0255,0.026291667,0.038,48,0.006998353,1.262,0.016
5187,19-10-2013,0.026,0.026229167,0.04,48,0.007020455,1.259,0.016
5188,20-10-2013,0.026,0.02625,0.039,48,0.006858757,1.26,0.015
5189,21-10-2013,0.026,0.026020833,0.039,48,0.006241555,1.249,0.016
5190,22-10-2013,0.026,0.0260625,0.039,48,0.007232922,1.251,0.015
5191,23-10-2013,0.0255,0.025854167,0.039,48,0.006838532,1.241,0.016
5192,24-10-2013,0.026,0.026291667,0.039,48,0.007034742,1.262,0.015
5193,25-10-2013,0.026,0.02625,0.04,48,0.007274262,1.26,0.016
5194,26-10-2013,0.026,0.026395833,0.04,48,0.007570209,1.267,0.015
5195,27-10-2013,0.025,0.026083333,0.04,48,0.007198798,1.252,0.015
5196,28-10-2013,0.025,0.026083333,0.04,48,0.006964449,1.252,0.015
5197,29-10-2013,0.0255,0.025875,0.038,48,0.006625627,1.242,0.015
5198,30-10-2013,0.026,0.0264375,0.04,48,0.006884785,1.269,0.016
5199,31-10-2013,0.026,0.026145833,0.038,48,0.006167829,1.255,0.016
5200,01-11-2013,0.026,0.026104167,0.04,48,0.007065769,1.253,0.015
5201,02-11-2013,0.026,0.026208333,0.039,48,0.007112944,1.258,0.015
5202,03-11-2013,0.026,0.026458333,0.04,48,0.007130869,1.27,0.015
5203,04-11-2013,0.025,0.026458333,0.04,48,0.007440425,1.27,0.015
5204,05-11-2013,0.027,0.0271875,0.04,48,0.006994394,1.305,0.015
5205,06-11-2013,0.026,0.026604167,0.04,48,0.007734255,1.277,0.015
5206,07-11-2013,0.026,0.026479167,0.039,48,0.006735077,1.271,0.016
5207,08-11-2013,0.0265,0.027041667,0.04,48,0.007406031,1.298,0.015
5208,09-11-2013,0.0265,0.026708333,0.04,48,0.007043809,1.282,0.015
5209,10-11-2013,0.026,0.026708333,0.04,48,0.006869477,1.282,0.016
5210,11-11-2013,0.026,0.026708333,0.038,48,0.006639528,1.282,0.016
5211,12-11-2013,0.027,0.0304375,0.099,48,0.015417462,1.461,0.016
5212,13-11-2013,0.025,0.026166667,0.039,48,0.007594324,1.256,0.015
5213,14-11-2013,0.0265,0.026416667,0.038,48,0.006480194,1.268,0.016
5214,15-11-2013,0.025,0.026229167,0.038,48,0.006656431,1.259,0.016
5215,16-11-2013,0.0265,0.0266875,0.038,48,0.006947083,1.281,0.016
5216,17-11-2013,0.026,0.026541667,0.039,48,0.006709657,1.274,0.016
5217,18-11-2013,0.025,0.0265625,0.039,48,0.007124743,1.275,0.016
5218,19-11-2013,0.026,0.026479167,0.038,48,0.006738235,1.271,0.016
5219,20-11-2013,0.0265,0.026229167,0.039,48,0.006950401,1.259,0.016
5220,21-11-2013,0.026,0.0266875,0.039,48,0.007264476,1.281,0.016
5221,22-11-2013,0.0315,0.104791667,0.982,48,0.193418404,5.03,0.016
5222,23-11-2013,0.0915,0.191375,1.057,48,0.245179624,9.186,0.02
5223,24-11-2013,0.038,0.1061875,1.176,48,0.238593989,5.097,0.017
5224,25-11-2013,0.026,0.027083333,0.039,48,0.006503136,1.3,0.016
5225,26-11-2013,0.026,0.027354167,0.039,48,0.006547663,1.313,0.016
5226,27-11-2013,0.026,0.027166667,0.039,48,0.006811546,1.304,0.016
5227,28-11-2013,0.0265,0.027208333,0.039,48,0.006084366,1.306,0.017
5228,29-11-2013,0.026,0.026916667,0.039,48,0.007025284,1.292,0.016
5229,30-11-2013,0.0255,0.026583333,0.04,48,0.007076582,1.276,0.016
5230,01-12-2013,0.0255,0.026875,0.039,48,0.006846726,1.29,0.016
5231,02-12-2013,0.0255,0.026770833,0.039,48,0.006950401,1.285,0.017
5232,03-12-2013,0.026,0.0270625,0.039,48,0.006745862,1.299,0.017
5233,04-12-2013,0.026,0.026916667,0.041,48,0.006414191,1.292,0.016
5234,05-12-2013,0.0265,0.027375,0.04,48,0.006834285,1.314,0.016
5235,06-12-2013,0.026,0.027229167,0.04,48,0.006882725,1.307,0.016
5236,07-12-2013,0.027,0.027708333,0.039,48,0.00702869,1.33,0.016
5237,08-12-2013,0.027,0.0275625,0.039,48,0.006794573,1.323,0.016
5238,09-12-2013,0.027,0.0278125,0.04,48,0.006985262,1.335,0.017
5239,10-12-2013,0.029,0.0645,0.946,48,0.155992771,3.096,0.017
5240,11-12-2013,0.0365,0.123229169,2.0550001,48,0.324524623,5.9150001,0.016
5241,12-12-2013,0.027,0.027041667,0.039,48,0.007034742,1.298,0.016
5242,13-12-2013,0.027,0.026979167,0.039,48,0.006957285,1.295,0.016
5243,14-12-2013,0.026,0.026666667,0.04,48,0.007441498,1.28,0.016
5244,15-12-2013,0.0255,0.026666667,0.039,48,0.007066051,1.28,0.015
5245,16-12-2013,0.027,0.096520835,1.1670001,48,0.24470565,4.6330001,0.015
5246,17-12-2013,0.071,0.211875,1.501,48,0.320759579,10.17,0.017
5247,18-12-2013,0.0585,0.220520833,2.1210001,48,0.402419706,10.585,0.015
5248,19-12-2013,0.026,0.026458333,0.039,48,0.006703312,1.27,0.015
5249,20-12-2013,0.0255,0.026125,0.039,48,0.006806208,1.254,0.016
5250,21-12-2013,0.0265,0.026416667,0.039,48,0.007019224,1.268,0.015
5251,22-12-2013,0.025,0.026,0.038,48,0.007154823,1.248,0.015
5252,23-12-2013,0.026,0.026041667,0.041,48,0.006940349,1.25,0.015
5253,24-12-2013,0.0265,0.026375,0.038,48,0.006843618,1.266,0.016
5254,25-12-2013,0.026,0.02625,0.038,48,0.006736689,1.26,0.014
5255,26-12-2013,0.025,0.026083333,0.039,48,0.007148377,1.252,0.015
5256,27-12-2013,0.026,0.026458333,0.039,48,0.007477508,1.27,0.015
5257,28-12-2013,0.0255,0.026,0.039,48,0.007046955,1.248,0.015
5258,29-12-2013,0.026,0.0260625,0.039,48,0.007244679,1.251,0.015
5259,30-12-2013,0.025,0.026020833,0.04,48,0.007484707,1.249,0.015
5260,31-12-2013,0.027,0.026729167,0.04,48,0.006924331,1.283,0.016
5261,01-01-2014,0.0265,0.02675,0.039,48,0.007212578,1.284,0.015
5262,02-01-2014,0.026,0.026625,0.039,48,0.007321275,1.278,0.016
5263,03-01-2014,0.0255,0.026104167,0.04,48,0.007125739,1.253,0.015
5264,04-01-2014,0.026,0.026354167,0.04,48,0.006498738,1.265,0.015
5265,05-01-2014,0.026,0.0261875,0.039,48,0.007009587,1.257,0.015
5266,06-01-2014,0.026,0.02575,0.038,48,0.006824549,1.236,0.015
5267,07-01-2014,0.026,0.0259375,0.039,48,0.006867767,1.245,0.015
5268,08-01-2014,0.0255,0.026166667,0.039,48,0.006710847,1.256,0.015
5269,09-01-2014,0.026,0.0260625,0.039,48,0.006870864,1.251,0.015
5270,10-01-2014,0.0255,0.026020833,0.038,48,0.007527226,1.249,0.015
5271,11-01-2014,0.027,0.026791667,0.038,48,0.006909624,1.286,0.016
5272,12-01-2014,0.026,0.026916667,0.039,48,0.006677474,1.292,0.016
5273,13-01-2014,0.0265,0.026604167,0.039,48,0.006979421,1.277,0.015
5274,14-01-2014,0.026,0.026395833,0.039,48,0.007097316,1.267,0.015
5275,15-01-2014,0.027,0.026708333,0.039,48,0.006964831,1.282,0.015
5276,16-01-2014,0.027,0.026541667,0.038,48,0.007196212,1.274,0.015
5277,17-01-2014,0.0265,0.026291667,0.038,48,0.006712828,1.262,0.015
5278,18-01-2014,0.0265,0.026416667,0.038,48,0.007301511,1.268,0.015
5279,19-01-2014,0.026,0.026,0.039,48,0.006307712,1.248,0.015
5280,20-01-2014,0.028,0.065645833,0.676,48,0.129835983,3.151,0.015
5281,21-01-2014,0.0265,0.026395833,0.039,48,0.00737373,1.267,0.015
5282,22-01-2014,0.026,0.0266875,0.041,48,0.006953206,1.281,0.015
5283,23-01-2014,0.0265,0.026958333,0.038,48,0.007091974,1.294,0.015
5284,24-01-2014,0.027,0.026729167,0.039,48,0.006915107,1.283,0.016
5285,25-01-2014,0.027,0.026979167,0.04,48,0.007018182,1.295,0.015
5286,26-01-2014,0.027,0.027020833,0.04,48,0.007009081,1.297,0.015
5287,27-01-2014,0.027,0.027270833,0.04,48,0.007356397,1.309,0.015
5288,28-01-2014,0.0275,0.026895833,0.04,48,0.007472615,1.291,0.015
5289,29-01-2014,0.027,0.0270625,0.04,48,0.007159003,1.299,0.015
5290,30-01-2014,0.027,0.026854167,0.039,48,0.007086065,1.289,0.015
5291,31-01-2014,0.027,0.0270625,0.04,48,0.007156031,1.299,0.015
5292,01-02-2014,0.027,0.027041667,0.04,48,0.007025662,1.298,0.015
5293,02-02-2014,0.026,0.0261875,0.038,48,0.007356156,1.257,0.015
5294,03-02-2014,0.026,0.0266875,0.039,48,0.006722956,1.281,0.015
5295,04-02-2014,0.027,0.02675,0.039,48,0.006736689,1.284,0.015
5296,05-02-2014,0.027,0.0268125,0.04,48,0.007123997,1.287,0.016
5297,06-02-2014,0.031,0.0699375,0.488,48,0.095667288,3.357,0.015
5298,07-02-2014,0.027,0.066645833,0.988,48,0.157750745,3.199,0.015
5299,08-02-2014,0.026,0.026375,0.04,48,0.007513463,1.266,0.014
5300,09-02-2014,0.026,0.0260625,0.039,48,0.007090318,1.251,0.014
5301,10-02-2014,0.026,0.0260625,0.039,48,0.006482074,1.251,0.015
5302,11-02-2014,0.026,0.034625,0.316,48,0.043800138,1.662,0.015
5303,12-02-2014,0.1475,0.17425,1.52,48,0.246590064,8.364,0.015
5304,13-02-2014,0.146,0.145645833,0.159,48,0.007030298,6.991,0.132
5305,14-02-2014,0.1455,0.145541667,0.16,48,0.007193254,6.986,0.134
5306,15-02-2014,0.145,0.145333333,0.16,48,0.007404235,6.976,0.133
5307,16-02-2014,0.1445,0.145125,0.161,48,0.00700038,6.966,0.133
5308,17-02-2014,0.136,0.089854167,0.159,48,0.059819583,4.313,0.016
5309,18-02-2014,0.026,0.026708333,0.04,48,0.007040788,1.282,0.015
5310,19-02-2014,0.026,0.0263125,0.039,48,0.007357602,1.263,0.015
5311,20-02-2014,0.026,0.026,0.039,48,0.007264018,1.248,0.015
5312,21-02-2014,0.0255,0.026125,0.039,48,0.007207044,1.254,0.015
5313,22-02-2014,0.026,0.030166667,0.213,48,0.028012409,1.448,0.015
5314,23-02-2014,0.026,0.026083333,0.04,48,0.007542316,1.252,0.014
5315,24-02-2014,0.025,0.025875,0.04,48,0.007259989,1.242,0.015
5316,25-02-2014,0.0265,0.026229167,0.039,48,0.006826854,1.259,0.015
5317,26-02-2014,0.026,0.0265625,0.041,48,0.006741129,1.275,0.016
5318,27-02-2014,0.0265,0.026791667,0.04,48,0.00769625,1.286,0.015
5319,28-02-2014,0.02,0.02,0.02,1,,0.02,0.02
5320,05-10-2012,0.7985,0.849187503,2.204,32,0.463611035,27.1740001,0.137
5321,06-10-2012,0.5015,0.865,2.835,48,0.744388425,41.52,0.157
5322,07-10-2012,0.6665,0.946083335,2.957,48,0.769680092,45.4120001,0.108
5323,08-10-2012,0.616,0.897354163,3.0650001,48,0.769683475,43.0729998,0.143
5324,09-10-2012,0.4385,0.714374998,2.645,48,0.59283691,34.2899999,0.108
5325,10-10-2012,0.6265,0.8136875,2.553,48,0.637789507,39.057,0.132
5326,11-10-2012,0.618,0.804395835,1.932,48,0.563658897,38.6110001,0.119
5327,12-10-2012,0.4615,0.7186875,2.7160001,48,0.666341336,34.497,0.08
5328,13-10-2012,0.639,0.852833333,2.4070001,48,0.587910162,40.936,0.125
5329,14-10-2012,0.586,0.657062502,2.381,48,0.465445449,31.5390001,0.139
5330,15-10-2012,0.5765,0.748437504,2.579,48,0.597356271,35.9250002,0.126
5331,16-10-2012,0.688,0.849895827,2.1619999,48,0.639264966,40.7949997,0.152
5332,17-10-2012,0.537,0.655354169,1.827,48,0.477326311,31.4570001,0.078
5333,18-10-2012,0.551,0.696937498,2.6099999,48,0.606639267,33.4529999,0.134
5334,19-10-2012,0.5775,0.7125625,2.1960001,48,0.513616464,34.203,0.11
5335,20-10-2012,0.4865,0.652083333,2.073,48,0.51874779,31.3,0.126
5336,21-10-2012,0.601,0.744083333,2.635,48,0.627665648,35.716,0.09
5337,22-10-2012,0.49,0.650416665,1.937,48,0.468578964,31.2199999,0.088
5338,23-10-2012,0.618,0.808645831,2.29,48,0.605618562,38.8149999,0.123
5339,24-10-2012,0.4855,0.669395833,1.905,48,0.539116327,32.131,0.106
5340,25-10-2012,0.976,1.060770827,2.8529999,48,0.803045789,50.9169997,0.14
5341,26-10-2012,0.2045,0.442395829,2.089,48,0.497979558,21.2349998,0.077
5342,27-10-2012,0.108,0.139770833,0.324,48,0.08145309,6.709,0.065
5343,28-10-2012,0.1105,0.1520625,0.35,48,0.087909626,7.299,0.062
5344,29-10-2012,0.116,0.15925,0.344,48,0.094787669,7.644,0.063
5345,30-10-2012,0.2785,0.622208331,2.362,48,0.682913091,29.8659999,0.065
5346,31-10-2012,0.548,0.646208331,1.891,48,0.460693275,31.0179999,0.15
5347,01-11-2012,0.937,0.982874992,3.3299999,48,0.763131352,47.1779996,0.123
5348,02-11-2012,0.745,0.976895833,2.9530001,48,0.624250136,46.891,0.283
5349,03-11-2012,0.6155,0.743020833,1.875,48,0.496926061,35.665,0.123
5350,04-11-2012,0.7185,0.756166665,2.115,48,0.533221732,36.2959999,0.156
5351,05-11-2012,0.729,0.920520844,2.671,48,0.734660392,44.1850005,0.125
5352,06-11-2012,0.789,1.016374998,2.628,48,0.714336101,48.7859999,0.113
5353,07-11-2012,0.6705,0.885250006,2.4990001,48,0.639654222,42.4920003,0.137
5354,08-11-2012,0.287,0.5245,1.762,48,0.503758174,25.176,0.068
5355,09-11-2012,0.7035,0.978937496,3.1789999,48,0.825366328,46.9889998,0.12
5356,10-11-2012,0.709,0.796125002,2.119,48,0.514642559,38.2140001,0.132
5357,11-11-2012,0.4685,0.616895831,2.5599999,48,0.537670074,29.6109999,0.138
5358,12-11-2012,0.7995,0.950916663,2.3829999,48,0.661485384,45.6439998,0.17
5359,13-11-2012,0.777,0.957458331,2.855,48,0.673844726,45.9579999,0.14
5360,14-11-2012,0.826,0.937479163,2.744,48,0.631987101,44.9989998,0.127
5361,15-11-2012,0.601,0.787645829,2.3629999,48,0.593989011,37.8069998,0.079
5362,16-11-2012,0.5675,0.678625002,2.3759999,48,0.526788409,32.5740001,0.122
5363,17-11-2012,0.3835,0.757187502,3.2060001,48,0.709409883,36.3450001,0.125
5364,18-11-2012,0.626,0.787625008,2.286,48,0.527458171,37.8060004,0.146
5365,19-11-2012,0.487,0.691458329,1.89,48,0.552261609,33.1899998,0.11
5366,20-11-2012,1.0055,1.063708337,3.3080001,48,0.793541704,51.0580002,0.09
5367,21-11-2012,0.684,0.820645835,2.1860001,48,0.581721054,39.3910001,0.079
5368,22-11-2012,0.7305,1.035104173,3.0450001,48,0.868483071,49.6850003,0.148
5369,23-11-2012,0.5645,0.654895833,1.927,48,0.416061331,31.435,0.127
5370,24-11-2012,0.66,0.928416669,3.3529999,48,0.788605714,44.5640001,0.112
5371,25-11-2012,0.7,0.772645835,2.9690001,48,0.534726166,37.0870001,0.11
5372,26-11-2012,0.781,0.932645829,2.717,48,0.750995689,44.7669998,0.114
5373,27-11-2012,0.651,0.983041673,3.1570001,48,0.862396319,47.1860003,0.104
5374,28-11-2012,0.508,0.677250002,2.3940001,48,0.584770393,32.5080001,0.111
5375,29-11-2012,0.923,1.092583329,3.7460001,48,0.812867964,52.4439998,0.112
5376,30-11-2012,0.5255,0.668958337,1.972,48,0.577260632,32.1100002,0.08
5377,01-12-2012,0.6015,0.832708333,2.55,48,0.624933458,39.97,0.116
5378,02-12-2012,0.9415,1.096291667,3.089,48,0.695696774,52.622,0.321
5379,03-12-2012,0.9225,0.994104165,2.562,48,0.543040895,47.7169999,0.165
5380,04-12-2012,0.8745,1.217041665,3.9130001,48,0.899589766,58.4179999,0.28
5381,05-12-2012,0.775,0.892708331,2.77,48,0.636602909,42.8499999,0.109
5382,06-12-2012,0.76,1.064416665,2.404,48,0.61143249,51.0919999,0.368
5383,07-12-2012,0.3045,0.570291667,2.4649999,48,0.600406879,27.374,0.071
5384,08-12-2012,0.825,1.069645825,2.9300001,48,0.703957116,51.3429996,0.133
5385,09-12-2012,0.7005,0.973770833,3.0610001,48,0.716721174,46.741,0.142
5386,10-12-2012,0.7145,0.954979165,2.7130001,48,0.656081452,45.8389999,0.152
5387,11-12-2012,0.5225,0.765000002,3.1670001,48,0.635210811,36.7200001,0.097
5388,12-12-2012,0.92,1.214770838,4.2940001,48,0.911253541,58.3090002,0.134
5389,13-12-2012,0.8795,1.065312506,2.6070001,48,0.606637734,51.1350003,0.161
5390,14-12-2012,0.7875,1.015708342,3.365,48,0.750319031,48.7540004,0.068
5391,15-12-2012,0.4325,0.620187502,2.566,48,0.562586795,29.7690001,0.077
5392,16-12-2012,0.6835,0.820458331,2.335,48,0.672531696,39.3819999,0.072
5393,17-12-2012,0.889,1.081645833,3.641,48,0.805681648,51.919,0.125
5394,18-12-2012,0.713,0.850708329,2.0599999,48,0.571940401,40.8339998,0.093
5395,19-12-2012,0.868,1.141708335,3.7950001,48,0.946668272,54.8020001,0.114
5396,20-12-2012,0.731,0.826562498,1.885,48,0.536265051,39.6749999,0.141
5397,21-12-2012,0.7475,0.806979169,2.0250001,48,0.590714017,38.7350001,0.096
5398,22-12-2012,0.519,0.97241666,3.973,48,0.98552553,46.6759997,0.097
5399,23-12-2012,0.5715,0.702312496,2.2969999,48,0.563232459,33.7109998,0.092
5400,24-12-2012,0.9625,1.122229173,3.0780001,48,0.835835465,53.8670003,0.118
5401,25-12-2012,0.6075,0.715708333,1.87,48,0.470525056,34.354,0.141
5402,26-12-2012,0.6755,1.013624998,3.1110001,48,0.779777292,48.6539999,0.155
5403,27-12-2012,0.768,0.92852084,2.5840001,48,0.718013202,44.5690003,0.088
5404,28-12-2012,0.787,0.936416669,2.8729999,48,0.666856542,44.9480001,0.167
5405,29-12-2012,0.4715,0.776875002,2.348,48,0.65679119,37.2900001,0.128
5406,30-12-2012,0.709,0.953520829,2.9119999,48,0.66211862,45.7689998,0.098
5407,31-12-2012,0.711,1.046541667,3.6900001,48,0.90158664,50.234,0.094
5408,01-01-2013,0.791,0.857124996,1.793,48,0.545494523,41.1419998,0.083
5409,02-01-2013,0.51,0.738208335,2.6400001,48,0.640637553,35.4340001,0.126
5410,03-01-2013,0.6165,0.800854173,2.3340001,48,0.539266258,38.4410003,0.129
5411,04-01-2013,0.6385,0.767750006,1.837,48,0.554519372,36.8520003,0.066
5412,05-01-2013,0.7065,0.838937498,2.0020001,48,0.527522488,40.2689999,0.087
5413,06-01-2013,0.7695,0.98225,3.141,48,0.714758447,47.148,0.146
5414,07-01-2013,0.6475,0.811604165,2.9579999,48,0.655040022,38.9569999,0.082
5415,08-01-2013,0.776,0.859208329,2.7809999,48,0.597526985,41.2419998,0.072
5416,09-01-2013,0.409,0.731562502,3.0610001,48,0.77861241,35.1150001,0.089
5417,10-01-2013,0.729,0.887604162,2.9289999,48,0.706021771,42.6049998,0.107
5418,11-01-2013,0.4335,0.773729158,2.9419999,48,0.749671993,37.1389996,0.062
5419,12-01-2013,0.5095,0.737041671,2.398,48,0.588099542,35.3780002,0.175
5420,13-01-2013,1.053,1.093833335,2.4590001,48,0.546920292,52.5040001,0.128
5421,14-01-2013,0.5465,0.833104171,2.5810001,48,0.701081005,39.9890002,0.115
5422,15-01-2013,0.4665,0.672895833,2.3369999,48,0.571158812,32.299,0.066
5423,16-01-2013,0.519,0.7181875,2.4300001,48,0.574879628,34.473,0.061
5424,17-01-2013,0.808,0.9369375,2.878,48,0.685152953,44.973,0.14
5425,18-01-2013,0.3865,0.64597916,2.3039999,48,0.593227452,31.0069997,0.07
5426,19-01-2013,0.6105,0.907166656,2.957,48,0.720086513,43.5439995,0.073
5427,20-01-2013,0.6885,0.814291669,2.441,48,0.558712961,39.0860001,0.135
5428,21-01-2013,0.8325,0.998791665,2.783,48,0.590509621,47.9419999,0.327
5429,22-01-2013,0.57,0.792083335,2.494,48,0.600655101,38.0200001,0.064
5430,23-01-2013,0.497,0.868083333,2.826,48,0.794013662,41.668,0.107
5431,24-01-2013,0.6085,0.806895831,2.302,48,0.602096525,38.7309999,0.105
5432,25-01-2013,0.602,0.890937498,2.1329999,48,0.597470031,42.7649999,0.117
5433,26-01-2013,0.6395,0.787229163,2.414,48,0.626752283,37.7869998,0.103
5434,27-01-2013,0.393,0.695458333,2.9760001,48,0.660240159,33.382,0.079
5435,28-01-2013,0.5845,0.743791667,1.6339999,48,0.493248932,35.702,0.07
5436,29-01-2013,0.6925,0.973541665,3.2520001,48,0.827690683,46.7299999,0.104
5437,30-01-2013,0.599,0.723833331,1.846,48,0.479417565,34.7439999,0.12
5438,31-01-2013,0.58,0.756104162,2.207,48,0.551931387,36.2929998,0.124
5439,01-02-2013,0.4615,0.719562502,2.0469999,48,0.55222594,34.5390001,0.096
5440,02-02-2013,0.59,0.788666663,2.7869999,48,0.661255797,37.8559998,0.092
5441,03-02-2013,0.573,0.747062508,1.995,48,0.543761627,35.8590004,0.084
5442,04-02-2013,0.693,0.867166673,2.612,48,0.749481032,41.6240003,0.09
5443,05-02-2013,0.2935,0.45677084,1.6720001,48,0.386624704,21.9250003,0.08
5444,06-02-2013,0.6375,0.924958338,2.6059999,48,0.722844968,44.3980002,0.082
5445,07-02-2013,0.5775,0.863625004,3.2249999,48,0.702455167,41.4540002,0.067
5446,08-02-2013,0.417,0.724729165,2.0309999,48,0.57910017,34.7869999,0.084
5447,09-02-2013,1.1435,1.100541662,2.701,48,0.826558197,52.8259998,0.082
5448,10-02-2013,0.553,0.744416669,1.957,48,0.517108284,35.7320001,0.105
5449,11-02-2013,0.5455,0.843395833,2.484,48,0.634995786,40.483,0.114
5450,12-02-2013,0.4705,0.664520831,2.089,48,0.542225083,31.8969999,0.084
5451,13-02-2013,0.618,0.901958335,3.266,48,0.774843867,43.2940001,0.084
5452,14-02-2013,0.3515,0.543270831,1.7819999,48,0.468608654,26.0769999,0.069
5453,15-02-2013,0.9255,0.973499992,3.0669999,48,0.7139358,46.7279996,0.085
5454,16-02-2013,0.5985,0.890083333,2.78,48,0.750108838,42.724,0.085
5455,17-02-2013,0.698,0.855874994,3.0079999,48,0.715483065,41.0819997,0.095
5456,18-02-2013,0.5285,0.672749998,1.83,48,0.486319414,32.2919999,0.09
5457,19-02-2013,0.715,0.999374994,3.3929999,48,0.76733851,47.9699997,0.113
5458,20-02-2013,0.3665,0.465104167,1.859,48,0.383927145,22.325,0.106
5459,21-02-2013,0.4085,0.502729165,1.86,48,0.379712469,24.1309999,0.106
5460,22-02-2013,0.3595,0.607666665,2.473,48,0.630501971,29.1679999,0.04
5461,23-02-2013,0.0985,0.123604167,0.317,48,0.083392622,5.933,0.039
5462,24-02-2013,0.102,0.228520833,1.34,48,0.305336507,10.969,0.039
5463,25-02-2013,0.641,0.869583333,2.0610001,48,0.563952535,41.74,0.305
5464,26-02-2013,0.3465,0.516666667,1.791,48,0.454008451,24.8,0.062
5465,27-02-2013,0.6175,0.753979171,2.5320001,48,0.505163958,36.1910002,0.16
5466,28-02-2013,0.352,0.8241875,3.9489999,48,1.018610748,39.561,0.082
5467,01-03-2013,0.528,0.7906875,2.3570001,48,0.646044043,37.953,0.097
5468,02-03-2013,0.352,0.515979169,1.7460001,48,0.40834042,24.7670001,0.06
5469,03-03-2013,0.33,0.542749996,2.0539999,48,0.512476059,26.0519998,0.07
5470,04-03-2013,0.5915,0.823041667,3.1860001,48,0.650620887,39.506,0.124
5471,05-03-2013,0.7095,0.906812492,2.2190001,48,0.628911467,43.5269996,0.083
5472,06-03-2013,0.647,0.861125002,2.8740001,48,0.689187275,41.3340001,0.097
5473,07-03-2013,0.371,0.671729165,2.9059999,48,0.635245555,32.2429999,0.056
5474,08-03-2013,0.655,0.7260625,2.312,48,0.452931328,34.851,0.15
5475,09-03-2013,0.42,0.744645833,2.4619999,48,0.657641675,35.743,0.131
5476,10-03-2013,0.826,0.936145833,2.4760001,48,0.570548341,44.935,0.096
5477,11-03-2013,0.3335,0.560375002,1.9170001,48,0.500382354,26.8980001,0.088
5478,12-03-2013,0.5995,0.695145833,2.0869999,48,0.448436143,33.367,0.057
5479,13-03-2013,0.4795,0.687354167,1.9680001,48,0.491266387,32.993,0.131
5480,14-03-2013,0.526,0.695208333,2.553,48,0.593502193,33.37,0.149
5481,15-03-2013,0.738,0.912124996,2.6659999,48,0.575553804,43.7819998,0.132
5482,16-03-2013,0.667,1.028999992,2.7939999,48,0.78073739,49.3919996,0.164
5483,17-03-2013,0.673,0.802499998,2.7,48,0.495937325,38.5199999,0.247
5484,18-03-2013,0.396,0.633000004,2.2060001,48,0.588519209,30.3840002,0.093
